student_id,target_career,activity_name,category,status
719,Frontend Dev,HTML,Frontend Dev,On Track
719,Frontend Dev,Redux,Frontend Dev,On Track
720,Data Scientist,Microservices,Backend Dev,On Track
720,Data Scientist,Pandas,Data Scientist,On Track
720,Data Scientist,HTML,Frontend Dev,On Track
720,Data Scientist,Python,Data Scientist,On Track
720,Data Scientist,PostgreSQL,Backend Dev,On Track
720,Data Scientist,TensorFlow,Data Scientist,On Track
720,Data Scientist,PowerBI,Data Scientist,On Track
720,Data Scientist,Keras,Data Scientist,On Track
720,Data Scientist,Tableau,Data Scientist,On Track
720,Data Scientist,PostgreSQL,Backend Dev,On Track
721,Backend Dev,FastAPI,Backend Dev,On Track
721,Backend Dev,Microservices,Backend Dev,On Track
721,Backend Dev,Redux,Frontend Dev,On Track
721,Backend Dev,System Design,Backend Dev,On Track
721,Backend Dev,PostgreSQL,Backend Dev,On Track
721,Backend Dev,System Design,Backend Dev,On Track
721,Backend Dev,Redis,Backend Dev,On Track
721,Backend Dev,Kafka,Backend Dev,On Track
721,Backend Dev,Redis,Backend Dev,On Track
722,Frontend Dev,Tailwind,Frontend Dev,On Track
722,Frontend Dev,PostgreSQL,Backend Dev,On Track
722,Frontend Dev,TensorFlow,Data Scientist,On Track
722,Frontend Dev,HTML,Frontend Dev,On Track
722,Frontend Dev,Redis,Backend Dev,On Track
722,Frontend Dev,CSS,Frontend Dev,On Track
722,Frontend Dev,Redux,Frontend Dev,On Track
722,Frontend Dev,Figma,Frontend Dev,On Track
722,Frontend Dev,Scikit-Learn,Data Scientist,On Track
723,Backend Dev,Scikit-Learn,Data Scientist,Drifting
723,Backend Dev,Statistics,Data Scientist,Drifting
723,Backend Dev,PowerBI,Data Scientist,Drifting
723,Backend Dev,PostgreSQL,Backend Dev,Drifting
723,Backend Dev,Statistics,Data Scientist,Drifting
723,Backend Dev,JavaScript,Frontend Dev,Drifting
723,Backend Dev,Next.js,Frontend Dev,Drifting
723,Backend Dev,Python,Data Scientist,Drifting
724,Frontend Dev,FastAPI,Backend Dev,Drifting
724,Frontend Dev,HTML,Frontend Dev,Drifting
724,Frontend Dev,Python,Data Scientist,Drifting
724,Frontend Dev,Redis,Backend Dev,Drifting
724,Frontend Dev,TypeScript,Frontend Dev,Drifting
724,Frontend Dev,Docker,Backend Dev,Drifting
724,Frontend Dev,PostgreSQL,Backend Dev,Drifting
724,Frontend Dev,Redis,Backend Dev,Drifting
724,Frontend Dev,SQL,Data Scientist,Drifting
724,Frontend Dev,Pandas,Data Scientist,Drifting
725,Frontend Dev,CSS,Frontend Dev,On Track
725,Frontend Dev,Tailwind,Frontend Dev,On Track
725,Frontend Dev,TypeScript,Frontend Dev,On Track
725,Frontend Dev,TypeScript,Frontend Dev,On Track
725,Frontend Dev,CSS,Frontend Dev,On Track
725,Frontend Dev,CSS,Frontend Dev,On Track
725,Frontend Dev,Scikit-Learn,Data Scientist,On Track
726,Backend Dev,FastAPI,Backend Dev,On Track
726,Backend Dev,Figma,Frontend Dev,On Track
726,Backend Dev,Go,Backend Dev,On Track
726,Backend Dev,Go,Backend Dev,On Track
726,Backend Dev,Go,Backend Dev,On Track
726,Backend Dev,Keras,Data Scientist,On Track
726,Backend Dev,Docker,Backend Dev,On Track
726,Backend Dev,HTML,Frontend Dev,On Track
727,Backend Dev,FastAPI,Backend Dev,On Track
727,Backend Dev,Flask,Backend Dev,On Track
727,Backend Dev,Docker,Backend Dev,On Track
727,Backend Dev,Go,Backend Dev,On Track
727,Backend Dev,JavaScript,Frontend Dev,On Track
727,Backend Dev,Tableau,Data Scientist,On Track
727,Backend Dev,Docker,Backend Dev,On Track
727,Backend Dev,Go,Backend Dev,On Track
727,Backend Dev,JavaScript,Frontend Dev,On Track
728,Frontend Dev,Kafka,Backend Dev,Drifting
728,Frontend Dev,Tableau,Data Scientist,Drifting
728,Frontend Dev,Tableau,Data Scientist,Drifting
728,Frontend Dev,SQL,Data Scientist,Drifting
728,Frontend Dev,Docker,Backend Dev,Drifting
728,Frontend Dev,Statistics,Data Scientist,Drifting
728,Frontend Dev,Tableau,Data Scientist,Drifting
729,Frontend Dev,Statistics,Data Scientist,Drifting
729,Frontend Dev,TensorFlow,Data Scientist,Drifting
729,Frontend Dev,Keras,Data Scientist,Drifting
729,Frontend Dev,Tableau,Data Scientist,Drifting
729,Frontend Dev,PostgreSQL,Backend Dev,Drifting
729,Frontend Dev,Go,Backend Dev,Drifting
730,Data Scientist,FastAPI,Backend Dev,On Track
730,Data Scientist,Scikit-Learn,Data Scientist,On Track
730,Data Scientist,TypeScript,Frontend Dev,On Track
730,Data Scientist,Statistics,Data Scientist,On Track
730,Data Scientist,SQL,Data Scientist,On Track
730,Data Scientist,Keras,Data Scientist,On Track
730,Data Scientist,TensorFlow,Data Scientist,On Track
730,Data Scientist,Tableau,Data Scientist,On Track
730,Data Scientist,Kafka,Backend Dev,On Track
730,Data Scientist,Scikit-Learn,Data Scientist,On Track
731,Data Scientist,Go,Backend Dev,On Track
731,Data Scientist,CSS,Frontend Dev,On Track
731,Data Scientist,Scikit-Learn,Data Scientist,On Track
731,Data Scientist,Scikit-Learn,Data Scientist,On Track
731,Data Scientist,Pandas,Data Scientist,On Track
731,Data Scientist,Statistics,Data Scientist,On Track
731,Data Scientist,Keras,Data Scientist,On Track
731,Data Scientist,Figma,Frontend Dev,On Track
731,Data Scientist,Statistics,Data Scientist,On Track
732,Frontend Dev,Docker,Backend Dev,On Track
732,Frontend Dev,React,Frontend Dev,On Track
732,Frontend Dev,Figma,Frontend Dev,On Track
732,Frontend Dev,Tableau,Data Scientist,On Track
732,Frontend Dev,Figma,Frontend Dev,On Track
732,Frontend Dev,CSS,Frontend Dev,On Track
732,Frontend Dev,Tailwind,Frontend Dev,On Track
732,Frontend Dev,HTML,Frontend Dev,On Track
732,Frontend Dev,Tailwind,Frontend Dev,On Track
733,Frontend Dev,CSS,Frontend Dev,On Track
733,Frontend Dev,Python,Data Scientist,On Track
733,Frontend Dev,Figma,Frontend Dev,On Track
733,Frontend Dev,Tableau,Data Scientist,On Track
733,Frontend Dev,Keras,Data Scientist,On Track
733,Frontend Dev,Figma,Frontend Dev,On Track
734,Backend Dev,Microservices,Backend Dev,On Track
734,Backend Dev,Next.js,Frontend Dev,On Track
734,Backend Dev,Tableau,Data Scientist,On Track
734,Backend Dev,Statistics,Data Scientist,On Track
734,Backend Dev,PostgreSQL,Backend Dev,On Track
734,Backend Dev,SQL,Data Scientist,On Track
734,Backend Dev,Next.js,Frontend Dev,On Track
734,Backend Dev,Go,Backend Dev,On Track
734,Backend Dev,Statistics,Data Scientist,On Track
734,Backend Dev,Figma,Frontend Dev,On Track
735,Backend Dev,SQL,Data Scientist,On Track
735,Backend Dev,Kafka,Backend Dev,On Track
735,Backend Dev,Pandas,Data Scientist,On Track
735,Backend Dev,Redux,Frontend Dev,On Track
735,Backend Dev,Go,Backend Dev,On Track
735,Backend Dev,Redis,Backend Dev,On Track
735,Backend Dev,Flask,Backend Dev,On Track
735,Backend Dev,Go,Backend Dev,On Track
735,Backend Dev,Docker,Backend Dev,On Track
735,Backend Dev,Statistics,Data Scientist,On Track
736,Frontend Dev,Tailwind,Frontend Dev,On Track
736,Frontend Dev,Kafka,Backend Dev,On Track
736,Frontend Dev,TensorFlow,Data Scientist,On Track
736,Frontend Dev,Next.js,Frontend Dev,On Track
736,Frontend Dev,TensorFlow,Data Scientist,On Track
736,Frontend Dev,Tailwind,Frontend Dev,On Track
737,Backend Dev,CSS,Frontend Dev,Drifting
737,Backend Dev,Python,Data Scientist,Drifting
737,Backend Dev,Microservices,Backend Dev,Drifting
737,Backend Dev,HTML,Frontend Dev,Drifting
737,Backend Dev,Python,Data Scientist,Drifting
737,Backend Dev,CSS,Frontend Dev,Drifting
738,Backend Dev,System Design,Backend Dev,On Track
738,Backend Dev,HTML,Frontend Dev,On Track
738,Backend Dev,FastAPI,Backend Dev,On Track
738,Backend Dev,Kafka,Backend Dev,On Track
738,Backend Dev,Docker,Backend Dev,On Track
738,Backend Dev,Scikit-Learn,Data Scientist,On Track
738,Backend Dev,HTML,Frontend Dev,On Track
738,Backend Dev,Figma,Frontend Dev,On Track
738,Backend Dev,Figma,Frontend Dev,On Track
739,Backend Dev,Go,Backend Dev,On Track
739,Backend Dev,Tableau,Data Scientist,On Track
739,Backend Dev,Redis,Backend Dev,On Track
739,Backend Dev,Scikit-Learn,Data Scientist,On Track
739,Backend Dev,Redis,Backend Dev,On Track
739,Backend Dev,System Design,Backend Dev,On Track
739,Backend Dev,FastAPI,Backend Dev,On Track
739,Backend Dev,Go,Backend Dev,On Track
740,Frontend Dev,CSS,Frontend Dev,On Track
740,Frontend Dev,Tailwind,Frontend Dev,On Track
740,Frontend Dev,CSS,Frontend Dev,On Track
740,Frontend Dev,HTML,Frontend Dev,On Track
740,Frontend Dev,Go,Backend Dev,On Track
741,Backend Dev,Kafka,Backend Dev,On Track
741,Backend Dev,Redis,Backend Dev,On Track
741,Backend Dev,Docker,Backend Dev,On Track
741,Backend Dev,Docker,Backend Dev,On Track
741,Backend Dev,Microservices,Backend Dev,On Track
741,Backend Dev,Go,Backend Dev,On Track
741,Backend Dev,Redux,Frontend Dev,On Track
741,Backend Dev,Pandas,Data Scientist,On Track
741,Backend Dev,PostgreSQL,Backend Dev,On Track
742,Data Scientist,SQL,Data Scientist,On Track
742,Data Scientist,PowerBI,Data Scientist,On Track
742,Data Scientist,Keras,Data Scientist,On Track
742,Data Scientist,Pandas,Data Scientist,On Track
742,Data Scientist,TensorFlow,Data Scientist,On Track
742,Data Scientist,Scikit-Learn,Data Scientist,On Track
742,Data Scientist,Pandas,Data Scientist,On Track
743,Data Scientist,Keras,Data Scientist,On Track
743,Data Scientist,Redux,Frontend Dev,On Track
743,Data Scientist,Redis,Backend Dev,On Track
743,Data Scientist,Figma,Frontend Dev,On Track
743,Data Scientist,Scikit-Learn,Data Scientist,On Track
743,Data Scientist,TensorFlow,Data Scientist,On Track
744,Backend Dev,SQL,Data Scientist,Drifting
744,Backend Dev,CSS,Frontend Dev,Drifting
744,Backend Dev,HTML,Frontend Dev,Drifting
744,Backend Dev,JavaScript,Frontend Dev,Drifting
744,Backend Dev,Redux,Frontend Dev,Drifting
744,Backend Dev,HTML,Frontend Dev,Drifting
745,Frontend Dev,System Design,Backend Dev,On Track
745,Frontend Dev,Next.js,Frontend Dev,On Track
745,Frontend Dev,Figma,Frontend Dev,On Track
745,Frontend Dev,React,Frontend Dev,On Track
745,Frontend Dev,Pandas,Data Scientist,On Track
746,Data Scientist,JavaScript,Frontend Dev,Drifting
746,Data Scientist,Figma,Frontend Dev,Drifting
746,Data Scientist,TypeScript,Frontend Dev,Drifting
746,Data Scientist,Tailwind,Frontend Dev,Drifting
746,Data Scientist,HTML,Frontend Dev,Drifting
746,Data Scientist,HTML,Frontend Dev,Drifting
746,Data Scientist,TypeScript,Frontend Dev,Drifting
746,Data Scientist,FastAPI,Backend Dev,Drifting
746,Data Scientist,Figma,Frontend Dev,Drifting
747,Data Scientist,Figma,Frontend Dev,Drifting
747,Data Scientist,JavaScript,Frontend Dev,Drifting
747,Data Scientist,Kafka,Backend Dev,Drifting
747,Data Scientist,PostgreSQL,Backend Dev,Drifting
747,Data Scientist,TypeScript,Frontend Dev,Drifting
747,Data Scientist,Redux,Frontend Dev,Drifting
747,Data Scientist,Microservices,Backend Dev,Drifting
748,Backend Dev,SQL,Data Scientist,Drifting
748,Backend Dev,PostgreSQL,Backend Dev,Drifting
748,Backend Dev,Scikit-Learn,Data Scientist,Drifting
748,Backend Dev,TensorFlow,Data Scientist,Drifting
748,Backend Dev,Flask,Backend Dev,Drifting
748,Backend Dev,TypeScript,Frontend Dev,Drifting
748,Backend Dev,Python,Data Scientist,Drifting
749,Backend Dev,Docker,Backend Dev,On Track
749,Backend Dev,PowerBI,Data Scientist,On Track
749,Backend Dev,Redis,Backend Dev,On Track
749,Backend Dev,Docker,Backend Dev,On Track
749,Backend Dev,FastAPI,Backend Dev,On Track
749,Backend Dev,PostgreSQL,Backend Dev,On Track
749,Backend Dev,Docker,Backend Dev,On Track
749,Backend Dev,Microservices,Backend Dev,On Track
749,Backend Dev,Tailwind,Frontend Dev,On Track
749,Backend Dev,Go,Backend Dev,On Track
750,Backend Dev,Redis,Backend Dev,On Track
750,Backend Dev,Microservices,Backend Dev,On Track
750,Backend Dev,Docker,Backend Dev,On Track
750,Backend Dev,Next.js,Frontend Dev,On Track
750,Backend Dev,PowerBI,Data Scientist,On Track
750,Backend Dev,System Design,Backend Dev,On Track
750,Backend Dev,Go,Backend Dev,On Track
750,Backend Dev,PostgreSQL,Backend Dev,On Track
750,Backend Dev,Go,Backend Dev,On Track
750,Backend Dev,Flask,Backend Dev,On Track
751,Backend Dev,Go,Backend Dev,On Track
751,Backend Dev,System Design,Backend Dev,On Track
751,Backend Dev,Python,Data Scientist,On Track
751,Backend Dev,Go,Backend Dev,On Track
751,Backend Dev,Figma,Frontend Dev,On Track
752,Data Scientist,TensorFlow,Data Scientist,On Track
752,Data Scientist,Python,Data Scientist,On Track
752,Data Scientist,TypeScript,Frontend Dev,On Track
752,Data Scientist,SQL,Data Scientist,On Track
752,Data Scientist,Pandas,Data Scientist,On Track
752,Data Scientist,Python,Data Scientist,On Track
752,Data Scientist,Next.js,Frontend Dev,On Track
752,Data Scientist,TensorFlow,Data Scientist,On Track
752,Data Scientist,JavaScript,Frontend Dev,On Track
752,Data Scientist,System Design,Backend Dev,On Track
753,Frontend Dev,Go,Backend Dev,On Track
753,Frontend Dev,CSS,Frontend Dev,On Track
753,Frontend Dev,HTML,Frontend Dev,On Track
753,Frontend Dev,System Design,Backend Dev,On Track
753,Frontend Dev,Keras,Data Scientist,On Track
753,Frontend Dev,Tailwind,Frontend Dev,On Track
753,Frontend Dev,Tableau,Data Scientist,On Track
753,Frontend Dev,Redux,Frontend Dev,On Track
754,Frontend Dev,Python,Data Scientist,Drifting
754,Frontend Dev,Docker,Backend Dev,Drifting
754,Frontend Dev,Scikit-Learn,Data Scientist,Drifting
754,Frontend Dev,FastAPI,Backend Dev,Drifting
754,Frontend Dev,PostgreSQL,Backend Dev,Drifting
754,Frontend Dev,SQL,Data Scientist,Drifting
755,Frontend Dev,Tailwind,Frontend Dev,On Track
755,Frontend Dev,Redis,Backend Dev,On Track
755,Frontend Dev,Tailwind,Frontend Dev,On Track
755,Frontend Dev,JavaScript,Frontend Dev,On Track
755,Frontend Dev,Scikit-Learn,Data Scientist,On Track
755,Frontend Dev,Statistics,Data Scientist,On Track
755,Frontend Dev,React,Frontend Dev,On Track
755,Frontend Dev,Figma,Frontend Dev,On Track
755,Frontend Dev,SQL,Data Scientist,On Track
756,Frontend Dev,Redis,Backend Dev,Drifting
756,Frontend Dev,System Design,Backend Dev,Drifting
756,Frontend Dev,Microservices,Backend Dev,Drifting
756,Frontend Dev,Pandas,Data Scientist,Drifting
756,Frontend Dev,Keras,Data Scientist,Drifting
756,Frontend Dev,Keras,Data Scientist,Drifting
756,Frontend Dev,HTML,Frontend Dev,Drifting
757,Frontend Dev,FastAPI,Backend Dev,Drifting
757,Frontend Dev,PowerBI,Data Scientist,Drifting
757,Frontend Dev,Tableau,Data Scientist,Drifting
757,Frontend Dev,TypeScript,Frontend Dev,Drifting
757,Frontend Dev,Kafka,Backend Dev,Drifting
757,Frontend Dev,JavaScript,Frontend Dev,Drifting
757,Frontend Dev,System Design,Backend Dev,Drifting
757,Frontend Dev,CSS,Frontend Dev,Drifting
758,Frontend Dev,Redux,Frontend Dev,On Track
758,Frontend Dev,TypeScript,Frontend Dev,On Track
758,Frontend Dev,Redux,Frontend Dev,On Track
758,Frontend Dev,Next.js,Frontend Dev,On Track
758,Frontend Dev,Kafka,Backend Dev,On Track
758,Frontend Dev,PowerBI,Data Scientist,On Track
759,Data Scientist,Figma,Frontend Dev,Drifting
759,Data Scientist,FastAPI,Backend Dev,Drifting
759,Data Scientist,Flask,Backend Dev,Drifting
759,Data Scientist,TensorFlow,Data Scientist,Drifting
759,Data Scientist,System Design,Backend Dev,Drifting
759,Data Scientist,Redis,Backend Dev,Drifting
759,Data Scientist,FastAPI,Backend Dev,Drifting
759,Data Scientist,TypeScript,Frontend Dev,Drifting
759,Data Scientist,TypeScript,Frontend Dev,Drifting
760,Data Scientist,Scikit-Learn,Data Scientist,On Track
760,Data Scientist,Statistics,Data Scientist,On Track
760,Data Scientist,CSS,Frontend Dev,On Track
760,Data Scientist,Redis,Backend Dev,On Track
760,Data Scientist,Keras,Data Scientist,On Track
760,Data Scientist,System Design,Backend Dev,On Track
760,Data Scientist,Tailwind,Frontend Dev,On Track
761,Data Scientist,JavaScript,Frontend Dev,On Track
761,Data Scientist,Tableau,Data Scientist,On Track
761,Data Scientist,Statistics,Data Scientist,On Track
761,Data Scientist,HTML,Frontend Dev,On Track
761,Data Scientist,Keras,Data Scientist,On Track
761,Data Scientist,PowerBI,Data Scientist,On Track
761,Data Scientist,Python,Data Scientist,On Track
761,Data Scientist,Keras,Data Scientist,On Track
761,Data Scientist,Redux,Frontend Dev,On Track
761,Data Scientist,Pandas,Data Scientist,On Track
762,Frontend Dev,Docker,Backend Dev,On Track
762,Frontend Dev,Redux,Frontend Dev,On Track
762,Frontend Dev,HTML,Frontend Dev,On Track
762,Frontend Dev,JavaScript,Frontend Dev,On Track
762,Frontend Dev,TensorFlow,Data Scientist,On Track
762,Frontend Dev,HTML,Frontend Dev,On Track
763,Data Scientist,Microservices,Backend Dev,Drifting
763,Data Scientist,Figma,Frontend Dev,Drifting
763,Data Scientist,TypeScript,Frontend Dev,Drifting
763,Data Scientist,React,Frontend Dev,Drifting
763,Data Scientist,CSS,Frontend Dev,Drifting
763,Data Scientist,Figma,Frontend Dev,Drifting
764,Data Scientist,TypeScript,Frontend Dev,Drifting
764,Data Scientist,Go,Backend Dev,Drifting
764,Data Scientist,TensorFlow,Data Scientist,Drifting
764,Data Scientist,HTML,Frontend Dev,Drifting
764,Data Scientist,Kafka,Backend Dev,Drifting
764,Data Scientist,System Design,Backend Dev,Drifting
764,Data Scientist,Microservices,Backend Dev,Drifting
764,Data Scientist,Redis,Backend Dev,Drifting
764,Data Scientist,System Design,Backend Dev,Drifting
765,Data Scientist,Microservices,Backend Dev,On Track
765,Data Scientist,Docker,Backend Dev,On Track
765,Data Scientist,Keras,Data Scientist,On Track
765,Data Scientist,Tableau,Data Scientist,On Track
765,Data Scientist,Pandas,Data Scientist,On Track
765,Data Scientist,Scikit-Learn,Data Scientist,On Track
765,Data Scientist,Pandas,Data Scientist,On Track
765,Data Scientist,Pandas,Data Scientist,On Track
765,Data Scientist,Next.js,Frontend Dev,On Track
765,Data Scientist,Tailwind,Frontend Dev,On Track
766,Backend Dev,Pandas,Data Scientist,On Track
766,Backend Dev,Go,Backend Dev,On Track
766,Backend Dev,Redis,Backend Dev,On Track
766,Backend Dev,Go,Backend Dev,On Track
766,Backend Dev,Redis,Backend Dev,On Track
766,Backend Dev,TypeScript,Frontend Dev,On Track
767,Data Scientist,SQL,Data Scientist,On Track
767,Data Scientist,Scikit-Learn,Data Scientist,On Track
767,Data Scientist,Statistics,Data Scientist,On Track
767,Data Scientist,Tableau,Data Scientist,On Track
767,Data Scientist,Keras,Data Scientist,On Track
768,Frontend Dev,Redux,Frontend Dev,On Track
768,Frontend Dev,Redux,Frontend Dev,On Track
768,Frontend Dev,CSS,Frontend Dev,On Track
768,Frontend Dev,Figma,Frontend Dev,On Track
768,Frontend Dev,Go,Backend Dev,On Track
768,Frontend Dev,Pandas,Data Scientist,On Track
769,Data Scientist,React,Frontend Dev,Drifting
769,Data Scientist,Redux,Frontend Dev,Drifting
769,Data Scientist,HTML,Frontend Dev,Drifting
769,Data Scientist,React,Frontend Dev,Drifting
769,Data Scientist,Scikit-Learn,Data Scientist,Drifting
769,Data Scientist,Go,Backend Dev,Drifting
769,Data Scientist,Kafka,Backend Dev,Drifting
769,Data Scientist,System Design,Backend Dev,Drifting
769,Data Scientist,Redux,Frontend Dev,Drifting
769,Data Scientist,HTML,Frontend Dev,Drifting
770,Data Scientist,Scikit-Learn,Data Scientist,On Track
770,Data Scientist,Pandas,Data Scientist,On Track
770,Data Scientist,Pandas,Data Scientist,On Track
770,Data Scientist,Pandas,Data Scientist,On Track
770,Data Scientist,Statistics,Data Scientist,On Track
770,Data Scientist,Keras,Data Scientist,On Track
770,Data Scientist,TensorFlow,Data Scientist,On Track
770,Data Scientist,Figma,Frontend Dev,On Track
771,Backend Dev,Tailwind,Frontend Dev,Drifting
771,Backend Dev,Microservices,Backend Dev,Drifting
771,Backend Dev,Python,Data Scientist,Drifting
771,Backend Dev,Tableau,Data Scientist,Drifting
771,Backend Dev,Next.js,Frontend Dev,Drifting
772,Data Scientist,Microservices,Backend Dev,On Track
772,Data Scientist,SQL,Data Scientist,On Track
772,Data Scientist,FastAPI,Backend Dev,On Track
772,Data Scientist,Scikit-Learn,Data Scientist,On Track
772,Data Scientist,SQL,Data Scientist,On Track
772,Data Scientist,PowerBI,Data Scientist,On Track
772,Data Scientist,Tableau,Data Scientist,On Track
772,Data Scientist,Pandas,Data Scientist,On Track
773,Backend Dev,Tailwind,Frontend Dev,Drifting
773,Backend Dev,PostgreSQL,Backend Dev,Drifting
773,Backend Dev,Redux,Frontend Dev,Drifting
773,Backend Dev,React,Frontend Dev,Drifting
773,Backend Dev,Figma,Frontend Dev,Drifting
774,Backend Dev,Tailwind,Frontend Dev,On Track
774,Backend Dev,Redis,Backend Dev,On Track
774,Backend Dev,Kafka,Backend Dev,On Track
774,Backend Dev,Go,Backend Dev,On Track
774,Backend Dev,System Design,Backend Dev,On Track
774,Backend Dev,Go,Backend Dev,On Track
774,Backend Dev,SQL,Data Scientist,On Track
775,Data Scientist,Pandas,Data Scientist,On Track
775,Data Scientist,Scikit-Learn,Data Scientist,On Track
775,Data Scientist,JavaScript,Frontend Dev,On Track
775,Data Scientist,Figma,Frontend Dev,On Track
775,Data Scientist,Pandas,Data Scientist,On Track
775,Data Scientist,Keras,Data Scientist,On Track
775,Data Scientist,PowerBI,Data Scientist,On Track
775,Data Scientist,PowerBI,Data Scientist,On Track
775,Data Scientist,Scikit-Learn,Data Scientist,On Track
776,Backend Dev,Kafka,Backend Dev,On Track
776,Backend Dev,Kafka,Backend Dev,On Track
776,Backend Dev,Pandas,Data Scientist,On Track
776,Backend Dev,Docker,Backend Dev,On Track
776,Backend Dev,Tailwind,Frontend Dev,On Track
776,Backend Dev,System Design,Backend Dev,On Track
776,Backend Dev,Tailwind,Frontend Dev,On Track
776,Backend Dev,Flask,Backend Dev,On Track
776,Backend Dev,Figma,Frontend Dev,On Track
776,Backend Dev,Redis,Backend Dev,On Track
777,Data Scientist,CSS,Frontend Dev,Drifting
777,Data Scientist,JavaScript,Frontend Dev,Drifting
777,Data Scientist,Next.js,Frontend Dev,Drifting
777,Data Scientist,Next.js,Frontend Dev,Drifting
777,Data Scientist,Redis,Backend Dev,Drifting
777,Data Scientist,Microservices,Backend Dev,Drifting
777,Data Scientist,PostgreSQL,Backend Dev,Drifting
777,Data Scientist,Scikit-Learn,Data Scientist,Drifting
778,Frontend Dev,TensorFlow,Data Scientist,Drifting
778,Frontend Dev,Pandas,Data Scientist,Drifting
778,Frontend Dev,Redis,Backend Dev,Drifting
778,Frontend Dev,TensorFlow,Data Scientist,Drifting
778,Frontend Dev,Statistics,Data Scientist,Drifting
779,Data Scientist,TensorFlow,Data Scientist,On Track
779,Data Scientist,SQL,Data Scientist,On Track
779,Data Scientist,Redux,Frontend Dev,On Track
779,Data Scientist,Pandas,Data Scientist,On Track
779,Data Scientist,Kafka,Backend Dev,On Track
780,Frontend Dev,Microservices,Backend Dev,Drifting
780,Frontend Dev,PostgreSQL,Backend Dev,Drifting
780,Frontend Dev,Keras,Data Scientist,Drifting
780,Frontend Dev,Python,Data Scientist,Drifting
780,Frontend Dev,Redis,Backend Dev,Drifting
780,Frontend Dev,Scikit-Learn,Data Scientist,Drifting
780,Frontend Dev,Docker,Backend Dev,Drifting
780,Frontend Dev,Redux,Frontend Dev,Drifting
780,Frontend Dev,Tableau,Data Scientist,Drifting
781,Data Scientist,React,Frontend Dev,On Track
781,Data Scientist,Next.js,Frontend Dev,On Track
781,Data Scientist,PowerBI,Data Scientist,On Track
781,Data Scientist,PowerBI,Data Scientist,On Track
781,Data Scientist,JavaScript,Frontend Dev,On Track
781,Data Scientist,PostgreSQL,Backend Dev,On Track
781,Data Scientist,Tableau,Data Scientist,On Track
781,Data Scientist,Scikit-Learn,Data Scientist,On Track
782,Data Scientist,Scikit-Learn,Data Scientist,On Track
782,Data Scientist,PowerBI,Data Scientist,On Track
782,Data Scientist,PowerBI,Data Scientist,On Track
782,Data Scientist,React,Frontend Dev,On Track
782,Data Scientist,Keras,Data Scientist,On Track
782,Data Scientist,Statistics,Data Scientist,On Track
782,Data Scientist,FastAPI,Backend Dev,On Track
782,Data Scientist,System Design,Backend Dev,On Track
782,Data Scientist,Docker,Backend Dev,On Track
783,Frontend Dev,Scikit-Learn,Data Scientist,Drifting
783,Frontend Dev,Kafka,Backend Dev,Drifting
783,Frontend Dev,CSS,Frontend Dev,Drifting
783,Frontend Dev,Kafka,Backend Dev,Drifting
783,Frontend Dev,Redux,Frontend Dev,Drifting
783,Frontend Dev,Pandas,Data Scientist,Drifting
783,Frontend Dev,Keras,Data Scientist,Drifting
783,Frontend Dev,Flask,Backend Dev,Drifting
783,Frontend Dev,Flask,Backend Dev,Drifting
783,Frontend Dev,Redis,Backend Dev,Drifting
784,Frontend Dev,JavaScript,Frontend Dev,On Track
784,Frontend Dev,Tailwind,Frontend Dev,On Track
784,Frontend Dev,Tailwind,Frontend Dev,On Track
784,Frontend Dev,PostgreSQL,Backend Dev,On Track
784,Frontend Dev,HTML,Frontend Dev,On Track
784,Frontend Dev,Next.js,Frontend Dev,On Track
784,Frontend Dev,Kafka,Backend Dev,On Track
784,Frontend Dev,Tailwind,Frontend Dev,On Track
785,Data Scientist,CSS,Frontend Dev,Drifting
785,Data Scientist,FastAPI,Backend Dev,Drifting
785,Data Scientist,FastAPI,Backend Dev,Drifting
785,Data Scientist,JavaScript,Frontend Dev,Drifting
785,Data Scientist,Redux,Frontend Dev,Drifting
785,Data Scientist,Flask,Backend Dev,Drifting
785,Data Scientist,HTML,Frontend Dev,Drifting
785,Data Scientist,CSS,Frontend Dev,Drifting
785,Data Scientist,Figma,Frontend Dev,Drifting
785,Data Scientist,Microservices,Backend Dev,Drifting
786,Frontend Dev,System Design,Backend Dev,On Track
786,Frontend Dev,Tailwind,Frontend Dev,On Track
786,Frontend Dev,HTML,Frontend Dev,On Track
786,Frontend Dev,Next.js,Frontend Dev,On Track
786,Frontend Dev,PostgreSQL,Backend Dev,On Track
786,Frontend Dev,CSS,Frontend Dev,On Track
786,Frontend Dev,FastAPI,Backend Dev,On Track
787,Frontend Dev,CSS,Frontend Dev,On Track
787,Frontend Dev,PostgreSQL,Backend Dev,On Track
787,Frontend Dev,HTML,Frontend Dev,On Track
787,Frontend Dev,CSS,Frontend Dev,On Track
787,Frontend Dev,Redux,Frontend Dev,On Track
787,Frontend Dev,System Design,Backend Dev,On Track
788,Data Scientist,Pandas,Data Scientist,On Track
788,Data Scientist,Python,Data Scientist,On Track
788,Data Scientist,Kafka,Backend Dev,On Track
788,Data Scientist,SQL,Data Scientist,On Track
788,Data Scientist,Statistics,Data Scientist,On Track
788,Data Scientist,Go,Backend Dev,On Track
788,Data Scientist,Scikit-Learn,Data Scientist,On Track
788,Data Scientist,Pandas,Data Scientist,On Track
788,Data Scientist,Next.js,Frontend Dev,On Track
789,Frontend Dev,Keras,Data Scientist,Drifting
